unit_number,time_cycles,OP_1,OP_2,var_2,var_3,var_4,var_6,var_7,var_8,var_9,var_11,var_12,var_13,var_15,var_17,var_20,var_21
33,74,0.4598,0.4167,0.2651,0.1929,0.3145,1.0000,0.7279,0.1818,0.1735,0.2381,0.8849,0.1618,0.2432,0.3333,0.7132,0.6475
33,75,0.5460,0.8333,0.2380,0.3503,0.1818,1.0000,0.6989,0.1667,0.1663,0.1845,0.7484,0.1765,0.2786,0.2500,0.7287,0.6331
33,76,0.5402,0.9167,0.2108,0.3780,0.2124,1.0000,0.7182,0.1970,0.2055,0.1964,0.7676,0.2353,0.1966,0.2500,0.7054,0.5768
33,77,0.5690,0.9167,0.4367,0.3257,0.3617,0.0000,0.8245,0.1212,0.1810,0.2619,0.6333,0.1324,0.1531,0.1667,0.8062,0.7876
33,78,0.4023,0.5833,0.4247,0.2516,0.2632,1.0000,0.8229,0.1970,0.2253,0.2083,0.8785,0.2500,0.3925,0.2500,0.6512,0.8050
33,79,0.4425,0.3333,0.2922,0.3750,0.4382,1.0000,0.6393,0.2121,0.1574,0.2143,0.7932,0.2353,0.3363,0.3333,0.6744,0.7584
33,80,0.4655,0.5000,0.3675,0.3658,0.2422,1.0000,0.7520,0.0606,0.1726,0.1429,0.8380,0.2059,0.3405,0.2500,0.5426,0.6994
33,81,0.3793,0.5000,0.1958,0.2143,0.3837,1.0000,0.6715,0.1667,0.1501,0.2679,0.8038,0.2353,0.1601,0.2500,0.6434,0.7265
33,82,0.6322,0.3333,0.2078,0.2971,0.2382,1.0000,0.6119,0.2273,0.1789,0.2381,0.7399,0.1912,0.1831,0.1667,0.7752,0.8152
33,83,0.4770,0.4167,0.2229,0.1267,0.1718,1.0000,0.6473,0.0909,0.1319,0.0952,0.8870,0.2500,0.3571,0.4167,0.6512,0.6744
33,84,0.4828,0.5833,0.3976,0.1977,0.2952,1.0000,0.7987,0.1061,0.1756,0.1786,0.9680,0.1912,0.3382,0.4167,0.7209,0.7970
33,85,0.4368,0.3333,0.5211,0.3364,0.3165,1.0000,0.7375,0.1364,0.2138,0.3095,0.7484,0.2206,0.2897,0.3333,0.5814,0.6827
33,86,0.4540,0.8333,0.3373,0.2769,0.2708,1.0000,0.6490,0.2121,0.1732,0.2381,0.7825,0.1176,0.2863,0.0833,0.5814,0.7820
33,87,0.3736,0.5833,0.2018,0.2640,0.2914,1.0000,0.8357,0.2424,0.1753,0.2500,0.7953,0.2059,0.2497,0.2500,0.7209,0.7764
33,88,0.4195,0.3333,0.4639,0.3141,0.2107,1.0000,0.7858,0.1515,0.1896,0.3274,0.7228,0.1765,0.3328,0.3333,0.7287,0.7448
33,89,0.5057,0.3333,0.2711,0.2252,0.1826,1.0000,0.6860,0.1364,0.1428,0.2917,0.7079,0.1912,0.3428,0.3333,0.6124,0.6664
33,90,0.4138,0.2500,0.1627,0.3427,0.3221,1.0000,0.6908,0.1970,0.1841,0.2679,0.6759,0.1176,0.4005,0.4167,0.5659,0.6740
33,91,0.3966,0.8333,0.4157,0.3933,0.4235,1.0000,0.7939,0.2424,0.1704,0.3155,0.7377,0.2059,0.4886,0.3333,0.4729,0.6056
33,92,0.6092,0.6667,0.2651,0.2370,0.2326,1.0000,0.7279,0.1970,0.1742,0.3929,0.7505,0.2353,0.2713,0.2500,0.5891,0.8524
33,93,0.1782,0.4167,0.4307,0.3322,0.4549,1.0000,0.7746,0.1515,0.1679,0.2440,0.7825,0.2941,0.3875,0.3333,0.6434,0.8397
33,94,0.4253,0.7500,0.3253,0.3647,0.3930,1.0000,0.6490,0.2273,0.1803,0.2083,0.7910,0.2500,0.3228,0.2500,0.6279,0.6258
33,95,0.4368,0.4167,0.2349,0.3817,0.2151,1.0000,0.6602,0.1667,0.2177,0.2560,0.7377,0.2353,0.2062,0.3333,0.6589,0.7135
33,96,0.5057,0.7500,0.3133,0.3534,0.4470,1.0000,0.7424,0.2273,0.1574,0.2262,0.9083,0.2059,0.2616,0.3333,0.6744,0.5635
33,97,0.4253,0.5833,0.3133,0.2956,0.3759,1.0000,0.7069,0.1515,0.1638,0.2440,0.8465,0.2353,0.2578,0.3333,0.7984,0.7991
33,98,0.5230,0.5000,0.4608,0.2790,0.2909,1.0000,0.7214,0.2273,0.1938,0.1786,0.8699,0.1912,0.2936,0.3333,0.6434,0.5613
33,99,0.3563,0.7500,0.3102,0.3309,0.3785,1.0000,0.7858,0.2121,0.1870,0.2798,0.6695,0.2647,0.2682,0.4167,0.6744,0.6471
33,100,0.4540,0.8333,0.3042,0.4242,0.2736,1.0000,0.6667,0.2424,0.1718,0.1667,0.6119,0.3088,0.2366,0.2500,0.6202,0.6107
33,101,0.6609,0.6667,0.3916,0.3959,0.3926,1.0000,0.6747,0.1667,0.1857,0.2500,0.6866,0.2500,0.3717,0.4167,0.4574,0.6986
33,102,0.5805,0.5000,0.2380,0.3785,0.2706,1.0000,0.7633,0.1515,0.1863,0.2798,0.7697,0.2353,0.2128,0.1667,0.6047,0.7883
33,103,0.4483,0.7500,0.0633,0.3819,0.2083,0.0000,0.8293,0.1364,0.1141,0.2381,0.7377,0.2206,0.3898,0.1667,0.6279,0.6625
33,104,0.5115,0.5833,0.4548,0.3891,0.4975,1.0000,0.6763,0.2576,0.1789,0.2976,0.6844,0.1912,0.4706,0.4167,0.7519,0.7255
33,105,0.4483,0.2500,0.2741,0.1042,0.4095,1.0000,0.7907,0.1970,0.1701,0.2976,0.7335,0.1029,0.3521,0.3333,0.5504,0.5936
33,106,0.5862,0.5833,0.4639,0.1417,0.3277,0.0000,0.7987,0.2273,0.1867,0.2798,0.7548,0.2059,0.4794,0.2500,0.8217,0.6246
33,107,0.6034,0.7500,0.2560,0.3218,0.3477,1.0000,0.6538,0.1515,0.1703,0.4286,0.6887,0.2059,0.3447,0.4167,0.6512,0.7074
33,108,0.5517,0.1667,0.3253,0.3019,0.2983,1.0000,0.8213,0.1212,0.1693,0.2619,0.7740,0.2059,0.3351,0.3333,0.6047,0.5889
33,109,0.5747,0.5000,0.2952,0.4857,0.1874,1.0000,0.6876,0.2576,0.1855,0.3333,0.8252,0.2500,0.3205,0.2500,0.7907,0.6139
33,110,0.7011,0.5833,0.2470,0.2817,0.3256,1.0000,0.6602,0.2121,0.1964,0.2440,0.6930,0.2059,0.3644,0.4167,0.5194,0.6686
33,111,0.5172,0.2500,0.4910,0.3621,0.3385,1.0000,0.6119,0.1970,0.1733,0.2798,0.7697,0.2500,0.2886,0.3333,0.5736,0.6792
33,112,0.3161,0.8333,0.3133,0.3063,0.4142,1.0000,0.6812,0.2424,0.1955,0.2500,0.7292,0.1618,0.4436,0.3333,0.6899,0.7201
33,113,0.3506,0.7500,0.2681,0.2507,0.2687,1.0000,0.8213,0.1667,0.1944,0.1607,0.7697,0.2206,0.3228,0.4167,0.6589,0.6825
33,114,0.4023,0.7500,0.2108,0.3907,0.2593,1.0000,0.6860,0.2273,0.1817,0.3095,0.7249,0.2059,0.4213,0.3333,0.5116,0.6059
33,115,0.5115,0.5000,0.3705,0.2834,0.3062,1.0000,0.7359,0.2576,0.1515,0.2857,0.6183,0.3382,0.3709,0.4167,0.6512,0.5341
33,116,0.5230,0.5833,0.3584,0.4162,0.4667,1.0000,0.5733,0.1667,0.1973,0.3095,0.8017,0.2500,0.4298,0.3333,0.6744,0.7229
33,117,0.5632,0.5000,0.2380,0.2211,0.2265,1.0000,0.7568,0.2576,0.2079,0.3929,0.5352,0.2794,0.3501,0.3333,0.6512,0.6827
33,118,0.5402,0.8333,0.3735,0.4177,0.2789,1.0000,0.6457,0.2879,0.1875,0.2500,0.7697,0.2500,0.4213,0.4167,0.7054,0.8132
33,119,0.5747,0.4167,0.3072,0.4692,0.4122,1.0000,0.6103,0.3030,0.1706,0.3274,0.6972,0.2500,0.5498,0.3333,0.5116,0.6805
33,120,0.4425,0.4167,0.2289,0.4279,0.3509,1.0000,0.6425,0.1970,0.1717,0.2500,0.7420,0.2647,0.4482,0.3333,0.4496,0.7610
33,121,0.4195,0.4167,0.2078,0.1066,0.3964,1.0000,0.6296,0.2273,0.1688,0.3155,0.7058,0.2353,0.3282,0.3333,0.6279,0.6545
33,122,0.5000,0.3333,0.3705,0.1417,0.2471,1.0000,0.5974,0.1970,0.1913,0.3393,0.7100,0.2206,0.3528,0.5000,0.4651,0.5131
33,123,0.5690,0.4167,0.3795,0.3726,0.4188,1.0000,0.5845,0.3182,0.1158,0.2738,0.6588,0.2794,0.2663,0.4167,0.4496,0.5793
33,124,0.6034,0.2500,0.3404,0.3412,0.1901,1.0000,0.6039,0.1515,0.2181,0.3274,0.5842,0.3382,0.3224,0.4167,0.5581,0.6225
33,125,0.2816,0.5000,0.3584,0.3928,0.3736,1.0000,0.6763,0.2121,0.1921,0.3274,0.6951,0.2353,0.3186,0.3333,0.6124,0.6780
33,126,0.6782,0.8333,0.1355,0.3056,0.3280,1.0000,0.6425,0.2273,0.1822,0.3214,0.7527,0.2500,0.3297,0.4167,0.6744,0.7310
33,127,0.4885,0.5000,0.4910,0.4563,0.3856,1.0000,0.6377,0.2273,0.1605,0.2798,0.7186,0.2794,0.3790,0.4167,0.5891,0.6295
33,128,0.5287,0.8333,0.2620,0.3610,0.2203,1.0000,0.6232,0.2273,0.2037,0.3214,0.7591,0.2647,0.4129,0.3333,0.5194,0.5835
33,129,0.5517,0.9167,0.3795,0.5788,0.3077,1.0000,0.6184,0.2879,0.1923,0.3631,0.7846,0.3235,0.3690,0.2500,0.6202,0.6422
33,130,0.4425,0.0833,0.2620,0.4934,0.3136,1.0000,0.7295,0.2273,0.1968,0.3393,0.7463,0.2941,0.3359,0.2500,0.5969,0.6287
33,131,0.6149,0.0833,0.1837,0.3848,0.3219,1.0000,0.6377,0.2727,0.1626,0.3214,0.5842,0.2794,0.3644,0.3333,0.5581,0.5052
33,132,0.3276,0.7500,0.3886,0.4094,0.4872,1.0000,0.6779,0.2424,0.1154,0.3274,0.6588,0.3824,0.4679,0.1667,0.7752,0.6830
33,133,0.6034,0.8333,0.5090,0.3615,0.4517,1.0000,0.7424,0.2121,0.1819,0.3988,0.6802,0.2794,0.4956,0.5000,0.5736,0.5193
33,134,0.5345,0.5000,0.4096,0.2673,0.2546,1.0000,0.6135,0.3182,0.1787,0.3988,0.5672,0.2647,0.3751,0.4167,0.4961,0.6103
33,135,0.5000,0.7500,0.3705,0.4279,0.4590,1.0000,0.6296,0.2727,0.1793,0.4167,0.6098,0.2500,0.4036,0.4167,0.6124,0.5964
33,136,0.5230,0.7500,0.3434,0.3325,0.4546,1.0000,0.6184,0.2576,0.1934,0.3036,0.6013,0.2353,0.3355,0.5000,0.7054,0.6878
33,137,0.5977,0.6667,0.3524,0.3381,0.4835,1.0000,0.6618,0.2576,0.1878,0.3571,0.6951,0.2500,0.4063,0.2500,0.6667,0.6305
33,138,0.7126,0.7500,0.6024,0.3264,0.2939,1.0000,0.6151,0.1667,0.1859,0.3452,0.6141,0.3382,0.3513,0.3333,0.7209,0.4674
33,139,0.4310,0.8333,0.4187,0.5435,0.3883,1.0000,0.6763,0.3182,0.1880,0.1964,0.6418,0.2794,0.4471,0.4167,0.7287,0.6689
33,140,0.4253,0.1667,0.4729,0.3918,0.3791,1.0000,0.6151,0.2727,0.1928,0.4048,0.6119,0.3235,0.3944,0.4167,0.5116,0.4906
33,141,0.4713,0.2500,0.4880,0.2453,0.2385,1.0000,0.4203,0.2273,0.1693,0.2560,0.6588,0.3088,0.5456,0.4167,0.4496,0.6686
33,142,0.5345,0.6667,0.3283,0.1792,0.4340,1.0000,0.6473,0.3333,0.1903,0.2679,0.6610,0.3529,0.4452,0.3333,0.3876,0.7160
33,143,0.4425,0.7500,0.4789,0.4192,0.3690,1.0000,0.6361,0.2727,0.1783,0.3869,0.7377,0.3382,0.4275,0.4167,0.6512,0.5492
33,144,0.3391,0.6667,0.4940,0.6163,0.4115,0.0000,0.5974,0.2879,0.1783,0.4107,0.5437,0.3529,0.3371,0.4167,0.4186,0.5376
33,145,0.4713,0.4167,0.4639,0.4713,0.3911,1.0000,0.5362,0.2727,0.1671,0.3571,0.6013,0.3235,0.4894,0.5000,0.5736,0.5973
33,146,0.5287,0.1667,0.3705,0.4875,0.3690,1.0000,0.6296,0.2727,0.1688,0.3095,0.6247,0.3382,0.4663,0.3333,0.4496,0.6091
33,147,0.6667,0.6667,0.5843,0.4593,0.5457,1.0000,0.3881,0.2424,0.1885,0.3810,0.6546,0.2206,0.4867,0.3333,0.6047,0.4919
33,148,0.3851,0.1667,0.4006,0.4792,0.5064,1.0000,0.5636,0.2727,0.1632,0.4881,0.6034,0.3676,0.3694,0.5833,0.6279,0.5047
33,149,0.7241,0.3333,0.5271,0.6222,0.5814,1.0000,0.6119,0.3030,0.1655,0.3869,0.6141,0.3971,0.5210,0.4167,0.6357,0.6263
33,150,0.6092,0.5833,0.5151,0.5029,0.3390,1.0000,0.5233,0.3333,0.1967,0.3810,0.5565,0.2794,0.3944,0.5000,0.6047,0.5342
33,151,0.3966,0.8333,0.3373,0.5199,0.4313,1.0000,0.6232,0.2879,0.1584,0.4821,0.6077,0.3235,0.3982,0.5000,0.5271,0.5920
33,152,0.6092,0.9167,0.3795,0.4711,0.5177,1.0000,0.5845,0.2879,0.1701,0.5119,0.5352,0.2353,0.6118,0.4167,0.5891,0.5302
33,153,0.5517,0.5000,0.4006,0.4136,0.3736,1.0000,0.6167,0.3030,0.1726,0.5060,0.6162,0.3382,0.3886,0.4167,0.5659,0.6132
33,154,0.4943,0.8333,0.4307,0.3660,0.4291,1.0000,0.6409,0.2879,0.1681,0.4286,0.5011,0.3088,0.4321,0.5833,0.5581,0.5594
33,155,0.2184,0.8333,0.5843,0.4875,0.5170,1.0000,0.5427,0.3182,0.1522,0.3988,0.5203,0.2794,0.4663,0.5000,0.4031,0.3525
33,156,0.5460,0.6667,0.3584,0.4654,0.3742,1.0000,0.5749,0.3333,0.2159,0.4464,0.5672,0.3088,0.5083,0.4167,0.5271,0.5344
33,157,0.4368,0.8333,0.3193,0.4785,0.3915,1.0000,0.5894,0.2879,0.1857,0.3929,0.6034,0.3971,0.5233,0.3333,0.5504,0.5516
33,158,0.5402,0.7500,0.5964,0.4777,0.4463,1.0000,0.3865,0.3182,0.1884,0.4583,0.5544,0.2794,0.6622,0.4167,0.5271,0.5870
33,159,0.4425,0.7500,0.5663,0.3290,0.5879,1.0000,0.4654,0.3182,0.1887,0.3988,0.5160,0.3088,0.5144,0.3333,0.5426,0.3991
33,160,0.3908,0.3333,0.5512,0.3745,0.5191,1.0000,0.5652,0.3333,0.1431,0.5655,0.5501,0.3088,0.4898,0.4167,0.4884,0.4836
33,161,0.6782,0.5833,0.3645,0.4166,0.4612,1.0000,0.5588,0.2727,0.1584,0.3571,0.5203,0.2794,0.5160,0.4167,0.6047,0.4577
33,162,0.6034,0.7500,0.6024,0.4630,0.4460,1.0000,0.6055,0.3636,0.1321,0.4881,0.5693,0.3824,0.4471,0.4167,0.3488,0.3866
33,163,0.6264,0.9167,0.4458,0.4406,0.3562,1.0000,0.5604,0.3939,0.1620,0.4762,0.5672,0.3676,0.7076,0.4167,0.4186,0.5529
33,164,0.5460,0.0833,0.4819,0.4020,0.4813,1.0000,0.5459,0.4242,0.2010,0.4464,0.4755,0.4118,0.4005,0.5000,0.5581,0.4644
33,165,0.5287,0.7500,0.3494,0.5058,0.5550,1.0000,0.4155,0.3939,0.1816,0.5119,0.4392,0.3676,0.6468,0.5833,0.4031,0.4827
33,166,0.6782,0.9167,0.4669,0.5330,0.4483,1.0000,0.5056,0.2879,0.1828,0.4881,0.4883,0.3824,0.6314,0.5833,0.5116,0.4475
33,167,0.4195,0.7500,0.6054,0.4853,0.5348,1.0000,0.5411,0.4394,0.1861,0.5238,0.3454,0.3235,0.5040,0.5000,0.3101,0.3059
33,168,0.7241,0.3333,0.4066,0.6331,0.6168,1.0000,0.6377,0.3939,0.1382,0.4464,0.4222,0.4118,0.4317,0.4167,0.4651,0.5540
33,169,0.5345,0.5000,0.4699,0.5282,0.4946,1.0000,0.4267,0.3333,0.1382,0.5119,0.3838,0.3676,0.5668,0.5833,0.4961,0.5746
33,170,0.4540,0.9167,0.4337,0.5908,0.6200,1.0000,0.4718,0.4091,0.1828,0.5417,0.3582,0.3971,0.5194,0.4167,0.5504,0.6188
33,171,0.4713,0.1667,0.4970,0.5483,0.5484,1.0000,0.4831,0.2879,0.1822,0.5357,0.4755,0.4412,0.6587,0.5833,0.5039,0.4082
33,172,0.5517,0.0833,0.6687,0.4977,0.6183,1.0000,0.4670,0.3939,0.1527,0.5119,0.4542,0.3235,0.4786,0.4167,0.5349,0.3946
33,173,0.4253,0.4167,0.5271,0.3739,0.5540,1.0000,0.4847,0.3636,0.1389,0.5000,0.5373,0.4118,0.4702,0.5000,0.3721,0.4873
33,174,0.4540,0.3333,0.5241,0.4611,0.6364,1.0000,0.4283,0.4091,0.1642,0.5000,0.3603,0.3824,0.4817,0.5000,0.3023,0.4231
33,175,0.3793,0.6667,0.4277,0.5816,0.5633,1.0000,0.3720,0.4545,0.1481,0.6250,0.4584,0.3824,0.5768,0.3333,0.4264,0.5454
33,176,0.5690,0.4167,0.7018,0.6248,0.7064,1.0000,0.5427,0.4242,0.1795,0.5774,0.4392,0.4559,0.4240,0.3333,0.5194,0.4798
33,177,0.4310,0.8333,0.3464,0.5167,0.5881,1.0000,0.4348,0.4091,0.1503,0.4940,0.5011,0.4412,0.7214,0.5833,0.3333,0.2055
33,178,0.5115,0.4167,0.6506,0.4866,0.7097,1.0000,0.5056,0.3939,0.1511,0.5179,0.5096,0.4559,0.6141,0.5000,0.4496,0.4774
33,179,0.6379,0.7500,0.4398,0.6004,0.6229,1.0000,0.4171,0.4545,0.1612,0.5595,0.3646,0.4412,0.5164,0.5000,0.3643,0.4395
33,180,0.4483,0.8333,0.4910,0.5625,0.6226,1.0000,0.5105,0.4091,0.1707,0.6548,0.5160,0.3824,0.6326,0.5000,0.5504,0.4593
33,181,0.6034,0.6667,0.5000,0.5836,0.7122,1.0000,0.3269,0.3788,0.1663,0.6964,0.4627,0.4559,0.7195,0.5833,0.4264,0.4410
33,182,0.4310,0.1667,0.4578,0.5104,0.5738,1.0000,0.4509,0.4545,0.1687,0.4940,0.3667,0.4706,0.7118,0.4167,0.4186,0.4278
33,183,0.6782,0.7500,0.5693,0.5884,0.7232,1.0000,0.3752,0.4091,0.1544,0.6786,0.4051,0.4706,0.6995,0.5833,0.3953,0.3162
33,184,0.5402,0.5000,0.5572,0.5230,0.5552,1.0000,0.2464,0.4697,0.1514,0.5833,0.3006,0.3971,0.5290,0.5833,0.3876,0.4729
33,185,0.5000,0.5833,0.5482,0.5228,0.6281,1.0000,0.3784,0.3939,0.1697,0.6607,0.3539,0.4559,0.6376,0.4167,0.2326,0.5262
33,186,0.6782,0.5833,0.5572,0.6963,0.7135,1.0000,0.3333,0.4848,0.1712,0.5893,0.4456,0.5147,0.5456,0.5833,0.4186,0.4728
33,187,0.5057,0.4167,0.5271,0.5483,0.6599,1.0000,0.2496,0.5152,0.1886,0.6845,0.2985,0.4559,0.7507,0.5833,0.3488,0.3951
33,188,0.7184,0.1667,0.6386,0.4883,0.6840,1.0000,0.3720,0.5303,0.1696,0.7321,0.2751,0.4118,0.5856,0.5833,0.3566,0.3612
33,189,0.3851,0.2500,0.5512,0.4229,0.6094,1.0000,0.1449,0.5000,0.1374,0.7024,0.4200,0.5294,0.6564,0.5833,0.2636,0.3880
33,190,0.5862,0.4167,0.6747,0.5925,0.7007,1.0000,0.2754,0.5303,0.1699,0.7024,0.2239,0.5000,0.8396,0.6667,0.3023,0.4670
33,191,0.4023,0.2500,0.5873,0.6394,0.6720,1.0000,0.2254,0.4848,0.1587,0.5655,0.2814,0.5294,0.8326,0.5000,0.5194,0.3760
33,192,0.4425,0.0833,0.5994,0.6037,0.8302,1.0000,0.3913,0.5000,0.1494,0.6131,0.3348,0.5147,0.6326,0.5833,0.3178,0.1745
33,193,0.2816,0.6667,0.5633,0.5533,0.7105,1.0000,0.2625,0.5455,0.1592,0.7024,0.3070,0.5000,0.8326,0.5000,0.3101,0.3829
33,194,0.3966,0.0833,0.8554,0.4144,0.7811,1.0000,0.3913,0.5152,0.1516,0.8333,0.2324,0.5735,0.4656,0.8333,0.3333,0.2563
33,195,0.6264,0.6667,0.7018,0.6191,0.8385,1.0000,0.2738,0.5000,0.1253,0.6786,0.2303,0.5000,0.6764,0.6667,0.2946,0.2690
33,196,0.4713,0.4167,0.7349,0.7460,0.7238,1.0000,0.2432,0.5000,0.1488,0.8452,0.1429,0.6471,0.6514,0.6667,0.3411,0.2263
33,197,0.1724,0.5833,0.6506,0.6305,0.8233,1.0000,0.2432,0.5758,0.1761,0.7679,0.2154,0.6324,0.7172,0.6667,0.1860,0.2186
33,198,0.5517,0.4167,0.7048,0.6645,0.8035,1.0000,0.2206,0.5909,0.1259,0.7619,0.1471,0.5882,0.8438,0.6667,0.2171,0.2374
33,199,0.5920,0.5833,0.8313,0.6667,0.7250,1.0000,0.1948,0.6364,0.1692,0.7798,0.2175,0.5588,0.8707,0.5833,0.2016,0.0805
33,200,0.4253,0.2500,0.8193,0.7515,0.8650,1.0000,0.2303,0.5000,0.1308,0.8512,0.2388,0.6324,0.7299,0.7500,0.2171,0.1270
34,1,0.7011,0.3333,0.3705,0.3445,0.4330,1.0000,0.5974,0.2576,0.1642,0.2857,0.6077,0.2794,0.3844,0.3333,0.4806,0.4803
34,2,0.3851,0.4167,0.2861,0.3137,0.3758,1.0000,0.6071,0.3333,0.1863,0.1726,0.5352,0.1618,0.2870,0.5000,0.5116,0.5289
34,3,0.4885,0.8333,0.5000,0.3693,0.3515,1.0000,0.7907,0.2576,0.1690,0.3036,0.6311,0.2941,0.3994,0.3333,0.7132,0.4727
34,4,0.3333,0.7500,0.3042,0.4480,0.3120,1.0000,0.6457,0.3636,0.1452,0.4226,0.6930,0.2941,0.3755,0.5000,0.6124,0.6602
34,5,0.5057,0.7500,0.1446,0.4151,0.3764,1.0000,0.7230,0.2576,0.1257,0.4345,0.7036,0.3529,0.3236,0.3333,0.4961,0.5008
34,6,0.4138,0.3333,0.2681,0.4469,0.4575,1.0000,0.6731,0.1970,0.1612,0.3095,0.6866,0.2647,0.3220,0.5000,0.6047,0.6839
34,7,0.4310,0.9167,0.4880,0.3497,0.3650,1.0000,0.5990,0.2727,0.1724,0.2619,0.6375,0.1912,0.4633,0.4167,0.5504,0.7419
34,8,0.5172,1.0000,0.3614,0.1757,0.3293,1.0000,0.6296,0.3333,0.1416,0.2798,0.6269,0.2794,0.3986,0.1667,0.5891,0.5643
34,9,0.5345,0.8333,0.4277,0.4027,0.3901,1.0000,0.6135,0.3030,0.1810,0.4167,0.6674,0.2353,0.3551,0.3333,0.6124,0.7479
34,10,0.3621,0.3333,0.4699,0.4014,0.3270,1.0000,0.7214,0.2424,0.1614,0.2679,0.5245,0.2206,0.3417,0.4167,0.6124,0.6138
34,11,0.3506,0.3333,0.4819,0.5066,0.4467,1.0000,0.6570,0.2727,0.1559,0.4583,0.6098,0.2941,0.3855,0.4167,0.4496,0.5028
34,12,0.3276,0.5000,0.5271,0.1995,0.3925,1.0000,0.6779,0.2273,0.1862,0.4345,0.5714,0.3382,0.5202,0.2500,0.4884,0.5192
34,13,0.4655,0.4167,0.1777,0.3948,0.4112,1.0000,0.6731,0.2576,0.1991,0.2262,0.5522,0.2353,0.4059,0.5000,0.5736,0.6049
34,14,0.5287,0.5833,0.2801,0.4114,0.4328,1.0000,0.6570,0.2879,0.1820,0.4226,0.7740,0.3235,0.4544,0.5000,0.5116,0.5035
34,15,0.6322,0.8333,0.4036,0.4995,0.4843,1.0000,0.7520,0.1970,0.1680,0.2321,0.6716,0.3529,0.4217,0.5000,0.5891,0.5631
34,16,0.5920,0.9167,0.3614,0.2566,0.1880,1.0000,0.5523,0.2879,0.1805,0.2917,0.6333,0.2647,0.4371,0.4167,0.5349,0.6280
34,17,0.3333,0.4167,0.3404,0.2586,0.4858,1.0000,0.4670,0.2879,0.1696,0.3274,0.6972,0.3088,0.4044,0.2500,0.5504,0.7124
34,18,0.4023,0.6667,0.2861,0.4212,0.4034,1.0000,0.5636,0.2273,0.1327,0.2381,0.7505,0.2647,0.4459,0.4167,0.4419,0.5076
34,19,0.5920,0.5000,0.4819,0.2446,0.4239,1.0000,0.6860,0.2576,0.1836,0.3750,0.6439,0.2794,0.4052,0.3333,0.5581,0.5659
34,20,0.5747,0.9167,0.4789,0.4822,0.4855,1.0000,0.6457,0.2273,0.1462,0.2679,0.7441,0.3235,0.4960,0.2500,0.5659,0.5565
34,21,0.4195,0.3333,0.4217,0.5346,0.4863,1.0000,0.6506,0.2727,0.1284,0.3036,0.5970,0.2794,0.3694,0.4167,0.5426,0.5737
34,22,0.3563,1.0000,0.4036,0.5790,0.3145,1.0000,0.6232,0.2121,0.1824,0.2738,0.5864,0.2794,0.4929,0.3333,0.5736,0.5376
34,23,0.5115,0.3333,0.4247,0.2309,0.2986,1.0000,0.5491,0.2424,0.1558,0.3155,0.7058,0.3088,0.4436,0.2500,0.5891,0.6901
34,24,0.5805,1.0000,0.4819,0.3551,0.4291,1.0000,0.5733,0.2424,0.1820,0.4107,0.5288,0.3235,0.3978,0.3333,0.5969,0.6171
34,25,0.4080,0.4167,0.2530,0.5308,0.4632,1.0000,0.5250,0.3939,0.1266,0.3036,0.6866,0.2647,0.2928,0.3333,0.5271,0.3147
34,26,0.1897,1.0000,0.4699,0.4029,0.2939,1.0000,0.6957,0.2576,0.1826,0.3095,0.6823,0.3971,0.3928,0.4167,0.4651,0.6052
34,27,0.4713,0.4167,0.4428,0.4184,0.4578,1.0000,0.7214,0.2727,0.1631,0.4821,0.6418,0.2059,0.3386,0.5000,0.6512,0.6404
34,28,0.4713,0.5833,0.4277,0.4652,0.3994,1.0000,0.6200,0.2727,0.1748,0.3095,0.7058,0.2794,0.4075,0.3333,0.5581,0.7138
34,29,0.7816,0.8333,0.2952,0.3636,0.4001,1.0000,0.6747,0.2273,0.1346,0.3988,0.6525,0.2353,0.5871,0.4167,0.5814,0.6959
34,30,0.6724,0.7500,0.3554,0.4587,0.5287,1.0000,0.7166,0.2576,0.1934,0.2679,0.6780,0.2059,0.3755,0.5000,0.5891,0.5911
34,31,0.6897,0.6667,0.2620,0.3632,0.4067,1.0000,0.5910,0.3182,0.1371,0.4345,0.5800,0.3235,0.4225,0.3333,0.5581,0.7321
34,32,0.4425,0.3333,0.4127,0.3870,0.5182,1.0000,0.5926,0.1818,0.1902,0.4286,0.6141,0.2647,0.4244,0.3333,0.6279,0.4138
34,33,0.3678,0.5000,0.3042,0.3266,0.3084,1.0000,0.7311,0.2727,0.1528,0.2857,0.6311,0.2941,0.3332,0.4167,0.5039,0.4896
34,34,0.7184,0.4167,0.3735,0.2516,0.3948,1.0000,0.6538,0.2576,0.1566,0.3095,0.6077,0.2794,0.4113,0.5000,0.5116,0.6113
34,35,0.5057,0.5833,0.3133,0.4801,0.3768,1.0000,0.5008,0.3030,0.1426,0.3512,0.5544,0.2353,0.4028,0.4167,0.5194,0.7664
34,36,0.5977,0.4167,0.6386,0.2834,0.2827,1.0000,0.8631,0.3030,0.1800,0.3155,0.6951,0.2353,0.3825,0.3333,0.7519,0.6011
34,37,0.4253,1.0000,0.4729,0.3700,0.4343,1.0000,0.5556,0.2576,0.1379,0.3095,0.6546,0.3676,0.4125,0.4167,0.6357,0.4562
34,38,0.6552,0.6667,0.4819,0.4665,0.3751,1.0000,0.6634,0.2273,0.1820,0.5119,0.6610,0.3088,0.3424,0.3333,0.5271,0.5563
